"id","pinpai","chexing","car_url","licheng","shangpai","pailiang","biansu","baojia","yuanjia"
1192,"bmw","两厢轿车","https://www.guazi.com/sh/948eb215904aab02x.htm#fr_page=list&fr_pos=city&fr_no=11",10.34,"2013-02",1.6,"自动",11.25,11.62
1193,"bmw","两厢轿车","https://www.guazi.com/sh/3936ceef9391ff76x.htm#fr_page=list&fr_pos=city&fr_no=12",4.55,"2014-07",1.6,"自动",14,33.8
1194,"bmw","两厢轿车","https://www.guazi.com/sh/c003c8beea2b5f4cx.htm#fr_page=list&fr_pos=city&fr_no=13",3.18,"2015-07",1.5,"自动",16.7,30.4
1195,"bmw","两厢轿车","https://www.guazi.com/sh/ea7e01c07113ee3cx.htm#fr_page=list&fr_pos=city&fr_no=14",1.38,"2018-02",1.5,"自动",17,29.1
1196,"bmw","两厢轿车","https://www.guazi.com/sh/d0f5c25d46ecc3b7x.htm#fr_page=list&fr_pos=city&fr_no=15",9.42,"2011-07",2,"自动",8.5,32.5
1197,"bmw","两厢轿车","https://www.guazi.com/sh/6472647a8a77fa7bx.htm#fr_page=list&fr_pos=city&fr_no=16",3.61,"2015-07",1.5,"自动",16.5,30.4
1198,"bmw","两厢轿车","https://www.guazi.com/sh/f8104c36cfcd473cx.htm#fr_page=list&fr_pos=city&fr_no=17",6.85,"2014-02",1.6,"自动",12.5,33.8
1199,"bmw","两厢轿车","https://www.guazi.com/sh/2554811d6f771279x.htm#fr_page=list&fr_pos=city&fr_no=18",5.29,"2011-02",2,"自动",6.8,32.5
1200,"bmw","两厢轿车","https://www.guazi.com/sh/f30c016f435a06f3x.htm#fr_page=list&fr_pos=city&fr_no=19",6.51,"2013-06",1.6,"自动",13,33.8
1201,"bmw","两厢轿车","https://www.guazi.com/sh/c6435f7124ff6feax.htm#fr_page=list&fr_pos=city&fr_no=20",1.82,"2015-12",1.6,"自动",15,31.7
1202,"bmw","两厢轿车","https://www.guazi.com/sh/8bba432271e3b71fx.htm#fr_page=list&fr_pos=city&fr_no=21",7.09,"2014-07",1.6,"自动",13.2,31.7
1203,"bmw","两厢轿车","https://www.guazi.com/sh/2c7c5629121c4229x.htm#fr_page=list&fr_pos=city&fr_no=22",2,"2016-09",1.5,"自动",17,30.4
1204,"bmw","两厢轿车","https://www.guazi.com/sh/c7cbb7dae6c8f3d2x.htm#fr_page=list&fr_pos=city&fr_no=23",1.94,"2014-09",1.6,"自动",14,30.6
1205,"bmw","两厢轿车","https://www.guazi.com/sh/b94bc7ff33a8fec2x.htm#fr_page=list&fr_pos=city&fr_no=24",5.57,"2015-06",2,"自动",16.42,38
1206,"bmw","两厢轿车","https://www.guazi.com/sh/bcc4f609ed16c8a9x.htm#fr_page=list&fr_pos=city&fr_no=25",4.77,"2014-03",1.6,"自动",13.5,33.8
1207,"bmw","两厢轿车","https://www.guazi.com/sh/05291224fb984287x.htm#fr_page=list&fr_pos=city&fr_no=26",8.28,"2011-07",2,"自动",7.7,31.3
1208,"bmw","两厢轿车","https://www.guazi.com/sh/15a2399f12307c17x.htm#fr_page=list&fr_pos=city&fr_no=27",1.71,"2017-08",1.5,"自动",16,26.9
1209,"bmw","两厢轿车","https://www.guazi.com/sh/b431480b574dea8cx.htm#fr_page=list&fr_pos=city&fr_no=28",3.47,"2014-04",1.6,"自动",13,31.7
1210,"bmw","两厢轿车","https://www.guazi.com/sh/0a40452bccc260f7x.htm#fr_page=list&fr_pos=city&fr_no=29",7.78,"2014-02",1.6,"自动",11.4,28.1
1211,"bmw","两厢轿车","https://www.guazi.com/sh/45a8cb6a09778621x.htm#fr_page=list&fr_pos=city&fr_no=30",3.16,"2015-03",1.6,"自动",13.6,28.4
1212,"bmw","两厢轿车","https://www.guazi.com/sh/359b24ce18565241x.htm#fr_page=list&fr_pos=city&fr_no=31",14.31,"2013-03",2,"自动",8.2,31.3
1213,"bmw","两厢轿车","https://www.guazi.com/sh/830bc94699327b7dx.htm#fr_page=list&fr_pos=city&fr_no=32",12.15,"2012-09",1.6,"自动",10,28.1
1214,"bmw","两厢轿车","https://www.guazi.com/sh/264deed68935acbex.htm#fr_page=list&fr_pos=city&fr_no=33",7.16,"2011-02",2,"自动",7.6,32.5
1215,"bmw","两厢轿车","https://www.guazi.com/sh/0d7213b0e97a66ffx.htm#fr_page=list&fr_pos=city&fr_no=34",7.58,"2013-03",1.6,"自动",10.2,30.2
1216,"bmw","两厢轿车","https://www.guazi.com/sh/1969cedc484dd277x.htm#fr_page=list&fr_pos=city&fr_no=35",7.43,"2013-10",1.6,"自动",11.5,31.7
1217,"bmw","两厢轿车","https://www.guazi.com/sh/634a8d035b5d4792x.htm#fr_page=list&fr_pos=city&fr_no=36",7.82,"2011-10",2,"自动",13,32.5
1218,"bmw","两厢轿车","https://www.guazi.com/sh/4cb1a36e08db3079x.htm#fr_page=list&fr_pos=city&fr_no=37",2.93,"2015-03",1.6,"自动",16.9,33.8
1219,"bmw","两厢轿车","https://www.guazi.com/sh/d95c85484205bd4ax.htm#fr_page=list&fr_pos=city&fr_no=38",5.22,"2012-07",1.6,"自动",11.4,28.1
1220,"bmw","两厢轿车","https://www.guazi.com/sh/7db444ad1fde714fx.htm#fr_page=list&fr_pos=city&fr_no=39",5.1,"2016-11",2,"自动",17.02,17.92
1221,"bmw","两厢轿车","https://www.guazi.com/sh/5031b6b6736b78afx.htm#fr_page=list&fr_pos=city&fr_no=0",6.43,"2012-07",1.6,"自动",12,31.4
1222,"bmw","两厢轿车","https://www.guazi.com/sh/08b434900dc0b750x.htm#fr_page=list&fr_pos=city&fr_no=1",3.12,"2016-11",1.5,"自动",17.1,29.1
1223,"bmw","两厢轿车","https://www.guazi.com/sh/6f9617939aa79f16x.htm#fr_page=list&fr_pos=city&fr_no=2",6.29,"2011-09",2,"自动",9.9,32.5
1224,"bmw","两厢轿车","https://www.guazi.com/sh/4d1a18ef6faccc1bx.htm#fr_page=list&fr_pos=city&fr_no=3",6.13,"2010-08",2,"自动",8,31.3
1225,"bmw","两厢轿车","https://www.guazi.com/sh/1cb22dc78b7852a0x.htm#fr_page=list&fr_pos=city&fr_no=4",8.04,"2012-10",1.6,"自动",13,33.2
1226,"bmw","两厢轿车","https://www.guazi.com/sh/608f5a6b5ce3af93x.htm#fr_page=list&fr_pos=city&fr_no=5",12.74,"2010-07",2,"自动",6.98,31.3
1227,"bmw","两厢轿车","https://www.guazi.com/sh/e702b8034c4de6d4x.htm#fr_page=list&fr_pos=city&fr_no=6",4.41,"2012-05",1.6,"自动",11,30.2
1228,"bmw","两厢轿车","https://www.guazi.com/sh/fd1b886a54469603x.htm#fr_page=list&fr_pos=city&fr_no=7",9.62,"2014-01",1.6,"自动",13.5,28.1
1229,"bmw","两厢轿车","https://www.guazi.com/sh/d44e7cf41dd963a6x.htm#fr_page=list&fr_pos=city&fr_no=8",6,"2011-09",2,"自动",8,31.3
1230,"bmw","两厢轿车","https://www.guazi.com/sh/a6b3930bdb2e6a49x.htm#fr_page=list&fr_pos=city&fr_no=9",5.34,"2011-08",2,"自动",7.22,31.3
1231,"benz","两厢轿车","https://www.guazi.com/sh/6d942f61986cb822x.htm#fr_page=list&fr_pos=city&fr_no=0",2.94,"2017-05",1.6,"自动",15.96,27.9
1232,"benz","两厢轿车","https://www.guazi.com/sh/3fe01722248a84bbx.htm#fr_page=list&fr_pos=city&fr_no=1",2.33,"2017-07",2,"自动",36.8,56.6
1233,"benz","两厢轿车","https://www.guazi.com/sh/646bc84024878abfx.htm#fr_page=list&fr_pos=city&fr_no=2",2.42,"2015-05",1.6,"自动",13.6,28.4
1234,"benz","两厢轿车","https://www.guazi.com/sh/7b3caa8f631d6737x.htm#fr_page=list&fr_pos=city&fr_no=3",3.08,"2015-11",2,"自动",30.4,54.1
1235,"benz","两厢轿车","https://www.guazi.com/sh/4fc701be15e934f6x.htm#fr_page=list&fr_pos=city&fr_no=4",2.71,"2018-02",2,"自动",42,56.6
1236,"benz","两厢轿车","https://www.guazi.com/sh/f1f1540b44b818e9x.htm#fr_page=list&fr_pos=city&fr_no=5",0.74,"2018-04",2,"自动",39,50.3
1237,"benz","两厢轿车","https://www.guazi.com/sh/40a3a08bcc742f56x.htm#fr_page=list&fr_pos=city&fr_no=6",3.66,"2014-04",2,"自动",20,38.9
1238,"benz","两厢轿车","https://www.guazi.com/sh/922e93ce1ed9093bx.htm#fr_page=list&fr_pos=city&fr_no=7",5.98,"2014-11",1.6,"自动",13,27.4
1239,"benz","两厢轿车","https://www.guazi.com/sh/a78a9514cbc757f8x.htm#fr_page=list&fr_pos=city&fr_no=8",15.51,"2014-07",2,"自动",20,38.9
1240,"benz","两厢轿车","https://www.guazi.com/sh/890937e7a260735ex.htm#fr_page=list&fr_pos=city&fr_no=9",5.23,"2014-08",1.6,"自动",14.5,30.2
1241,"benz","两厢轿车","https://www.guazi.com/sh/7ccc2b5425325cfdx.htm#fr_page=list&fr_pos=city&fr_no=10",5.79,"2013-08",1.6,"自动",12.2,30.2
1242,"benz","两厢轿车","https://www.guazi.com/sh/4a62eed522689c2ex.htm#fr_page=list&fr_pos=city&fr_no=11",0.76,"2018-01",1.6,"自动",20,27.9
1243,"benz","两厢轿车","https://www.guazi.com/sh/712b59b3510ee355x.htm#fr_page=list&fr_pos=city&fr_no=12",0.27,"2017-05",2,"自动",30,39.9
1244,"benz","两厢轿车","https://www.guazi.com/sh/e38829bbee1ac6e7x.htm#fr_page=list&fr_pos=city&fr_no=13",2.33,"2017-04",1.6,"自动",19,28.4
1245,"benz","两厢轿车","https://www.guazi.com/sh/96facfbb2ec51935x.htm#fr_page=list&fr_pos=city&fr_no=14",1.57,"2016-10",1.6,"自动",16,25.4
1246,"benz","两厢轿车","https://www.guazi.com/sh/11400a1839c9b15fx.htm#fr_page=list&fr_pos=city&fr_no=15",12.28,"2011-07",2,"自动",6.5,34.6
1247,"benz","两厢轿车","https://www.guazi.com/sh/344601d5c315d3d3x.htm#fr_page=list&fr_pos=city&fr_no=16",3.05,"2013-11",1.6,"自动",13.02,30.2
1248,"benz","两厢轿车","https://www.guazi.com/sh/c0e505c05d275650x.htm#fr_page=list&fr_pos=city&fr_no=17",5.16,"2016-10",1.6,"自动",18,28.4
1249,"benz","两厢轿车","https://www.guazi.com/sh/5bb9b8a0807c71d2x.htm#fr_page=list&fr_pos=city&fr_no=18",5.69,"2015-05",1.6,"自动",15,27.4
1250,"benz","两厢轿车","https://www.guazi.com/sh/63135cba4355eab4x.htm#fr_page=list&fr_pos=city&fr_no=19",3.68,"2017-01",1.6,"自动",18,30.6
1251,"benz","两厢轿车","https://www.guazi.com/sh/11513f64b24c88c5x.htm#fr_page=list&fr_pos=city&fr_no=20",5.21,"2015-11",1.6,"自动",15.21,28.4
1252,"benz","两厢轿车","https://www.guazi.com/sh/0460f9a9a6d8f4edx.htm#fr_page=list&fr_pos=city&fr_no=21",3.07,"2015-11",1.6,"自动",19,28.4
1253,"benz","两厢轿车","https://www.guazi.com/sh/ddb092d28f066619x.htm#fr_page=list&fr_pos=city&fr_no=22",0.95,"2016-12",1.6,"自动",18,27.4
1254,"benz","两厢轿车","https://www.guazi.com/sh/2c4caf75d7631513x.htm#fr_page=list&fr_pos=city&fr_no=23",14.7,"2011-01",2,"自动",7,34.6
1255,"benz","两厢轿车","https://www.guazi.com/sh/ddd87360238274efx.htm#fr_page=list&fr_pos=city&fr_no=24",3.86,"2015-12",1.6,"自动",15.5,28.4
1256,"benz","两厢轿车","https://www.guazi.com/sh/be6f17d823d87f64x.htm#fr_page=list&fr_pos=city&fr_no=25",9.42,"2013-08",1.6,"自动",12,27.4
1257,"benz","两厢轿车","https://www.guazi.com/sh/f3c51c59e245bee5x.htm#fr_page=list&fr_pos=city&fr_no=26",6.81,"2013-04",1.6,"自动",12,30.2
1258,"benz","两厢轿车","https://www.guazi.com/sh/80f3efbe61b10036x.htm#fr_page=list&fr_pos=city&fr_no=27",3.41,"2017-01",1.6,"自动",19,30.6
1259,"benz","两厢轿车","https://www.guazi.com/sh/2b924fd3f401cafdx.htm#fr_page=list&fr_pos=city&fr_no=28",3.37,"2013-07",1.6,"自动",17,34.5
1260,"benz","两厢轿车","https://www.guazi.com/sh/a2d89a6ea0a43b99x.htm#fr_page=list&fr_pos=city&fr_no=29",2.16,"2015-08",1.6,"自动",18,28.4
1261,"benz","两厢轿车","https://www.guazi.com/sh/a6d654020aba4edex.htm#fr_page=list&fr_pos=city&fr_no=30",4.86,"2013-07",1.6,"自动",15,27.4
1262,"benz","两厢轿车","https://www.guazi.com/sh/9d5a2f2452f04cb6x.htm#fr_page=list&fr_pos=city&fr_no=31",2.24,"2016-07",1.6,"自动",19,27.6
1263,"benz","两厢轿车","https://www.guazi.com/sh/ea4f228e8606dd6ex.htm#fr_page=list&fr_pos=city&fr_no=32",7.21,"2011-08",2,"自动",9.8,34.6
1264,"benz","两厢轿车","https://www.guazi.com/sh/f79e3f7f0401287ex.htm#fr_page=list&fr_pos=city&fr_no=33",8.33,"2014-05",1.6,"自动",13,30.2
1265,"benz","两厢轿车","https://www.guazi.com/sh/e9d84cbecc54dcacx.htm#fr_page=list&fr_pos=city&fr_no=34",7.44,"2013-08",1.6,"自动",12,27.4
1266,"benz","两厢轿车","https://www.guazi.com/sh/11f609c98e71726fx.htm#fr_page=list&fr_pos=city&fr_no=35",6.9,"2011-09",1.5,"自动",6.4,25.8
1267,"benz","两厢轿车","https://www.guazi.com/sh/dc21002d748b4a3fx.htm#fr_page=list&fr_pos=city&fr_no=36",1.39,"2015-01",1.6,"自动",15.8,30.3
1268,"benz","两厢轿车","https://www.guazi.com/sh/f05a2674c6cbcf1bx.htm#fr_page=list&fr_pos=city&fr_no=37",0.95,"2013-03",1.6,"自动",19.5,30.2
1269,"benz","两厢轿车","https://www.guazi.com/sh/353144498b21991fx.htm#fr_page=list&fr_pos=city&fr_no=38",11.12,"2011-04",2,"自动",8.68,34.6
1270,"benz","两厢轿车","https://www.guazi.com/sh/ecedc1808a1bac24x.htm#fr_page=list&fr_pos=city&fr_no=39",7.67,"2012-09",1.5,"自动",8,25.8
1271,"benz","两厢轿车","https://www.guazi.com/sh/8a67859334f65fbex.htm#fr_page=list&fr_pos=city&fr_no=0",7.43,"2010-11",2,"自动",10.3,34.6
1272,"benz","两厢轿车","https://www.guazi.com/sh/257c44c41b6dbff0x.htm#fr_page=list&fr_pos=city&fr_no=1",8.06,"2011-04",2,"自动",10,34.6
1273,"benz","两厢轿车","https://www.guazi.com/sh/45689d1036597830x.htm#fr_page=list&fr_pos=city&fr_no=2",6.26,"2014-03",2,"自动",21,39.9
1274,"benz","两厢轿车","https://www.guazi.com/sh/cb4150428255f8cbx.htm#fr_page=list&fr_pos=city&fr_no=3",3.8,"2013-09",1.6,"自动",14,34.5
1275,"benz","两厢轿车","https://www.guazi.com/sh/bd1d265e1fbdba73x.htm#fr_page=list&fr_pos=city&fr_no=4",6.6,"2013-05",1.6,"自动",12.6,30.2
1276,"benz","两厢轿车","https://www.guazi.com/sh/958c9e7b7ab19447x.htm#fr_page=list&fr_pos=city&fr_no=5",4,"2012-01",1.5,"自动",9.5,25.8
1277,"benz","两厢轿车","https://www.guazi.com/sh/edc4602001c89ea8x.htm#fr_page=list&fr_pos=city&fr_no=6",7.09,"2015-09",1.6,"自动",15.9,33.1
1278,"benz","两厢轿车","https://www.guazi.com/sh/ec4a9fa3f159bd53x.htm#fr_page=list&fr_pos=city&fr_no=7",8.78,"2011-10",2,"自动",9.2,38.9
1279,"benz","两厢轿车","https://www.guazi.com/sh/902b2ad42ce57a9fx.htm#fr_page=list&fr_pos=city&fr_no=8",9.56,"2010-06",2,"自动",7,31.3
1280,"benz","两厢轿车","https://www.guazi.com/sh/04e807761b66a872x.htm#fr_page=list&fr_pos=city&fr_no=9",6.63,"2011-05",2,"自动",8.07,34.6
1281,"rongwei","两厢轿车","https://www.guazi.com/sh/2960845545b83dd5x.htm#fr_page=list&fr_pos=city&fr_no=0",7.82,"2016-07",NA,NA,6,20.5
1282,"rongwei","两厢轿车","https://www.guazi.com/sh/58dc9cdd4299d804x.htm#fr_page=list&fr_pos=city&fr_no=1",1.85,"2014-05",NA,NA,4.27,25.5
1283,"rongwei","两厢轿车","https://www.guazi.com/sh/00e14e26819c9a46x.htm#fr_page=list&fr_pos=city&fr_no=2",4.6,"2013-08",NA,NA,4.5,25.5
1284,"rongwei","两厢轿车","https://www.guazi.com/sh/26cae7fe0ad56c1bx.htm#fr_page=list&fr_pos=city&fr_no=3",1.65,"2014-12",NA,NA,6.06,25.5
1285,"rongwei","两厢轿车","https://www.guazi.com/sh/7dd29e30c6862ddex.htm#fr_page=list&fr_pos=city&fr_no=4",2.34,"2016-08",NA,NA,6.53,20.5
1286,"audi","两厢轿车","https://www.guazi.com/sh/bb5de9b3918f8cc5x.htm#fr_page=list&fr_pos=city&fr_no=0",4.09,"2017-02",1.4,"自动",14.7,23.7
1287,"audi","两厢轿车","https://www.guazi.com/sh/e52dc2ed9218fcfex.htm#fr_page=list&fr_pos=city&fr_no=1",1.13,"2017-08",1.4,"自动",16,25.2
1288,"audi","两厢轿车","https://www.guazi.com/sh/bc5afc5e2f403478x.htm#fr_page=list&fr_pos=city&fr_no=2",5.49,"2015-09",2,"自动",20.8,32.5
1289,"audi","两厢轿车","https://www.guazi.com/sh/eca7a744312aa980x.htm#fr_page=list&fr_pos=city&fr_no=3",3.4,"2015-01",1.4,"自动",11.8,27
1290,"audi","两厢轿车","https://www.guazi.com/sh/d28dfbaeb471ebe0x.htm#fr_page=list&fr_pos=city&fr_no=4",1.39,"2017-11",1.4,"自动",16,25.2
1291,"audi","两厢轿车","https://www.guazi.com/sh/453a92cf46901753x.htm#fr_page=list&fr_pos=city&fr_no=5",0.15,"2018-12",1.4,"自动",16.5,23.2
1292,"audi","两厢轿车","https://www.guazi.com/sh/5827d9464bcfe85cx.htm#fr_page=list&fr_pos=city&fr_no=6",3.99,"2014-12",1.8,"自动",17.5,29.3
1293,"audi","两厢轿车","https://www.guazi.com/sh/000d492ba9912f31x.htm#fr_page=list&fr_pos=city&fr_no=7",12.63,"2015-11",1.4,"自动",10.51,27
1294,"audi","两厢轿车","https://www.guazi.com/sh/2dfcd1deff236d59x.htm#fr_page=list&fr_pos=city&fr_no=8",2.73,"2016-05",1.4,"自动",13.3,26
1295,"audi","两厢轿车","https://www.guazi.com/sh/c1427dea7e5e826cx.htm#fr_page=list&fr_pos=city&fr_no=9",1.18,"2014-09",1.4,"自动",15,24.4
1296,"audi","两厢轿车","https://www.guazi.com/sh/3092e42745dfdc8ex.htm#fr_page=list&fr_pos=city&fr_no=10",1.49,"2016-07",1.4,"自动",13.9,20.6
1297,"audi","两厢轿车","https://www.guazi.com/sh/e4e97dbd37ad5a6fx.htm#fr_page=list&fr_pos=city&fr_no=11",3.84,"2013-11",1.4,"自动",10.5,29.1
1298,"audi","两厢轿车","https://www.guazi.com/sh/43f5fa43ca9d84a9x.htm#fr_page=list&fr_pos=city&fr_no=12",2.69,"2017-02",1.4,"自动",15,24.5
1299,"audi","两厢轿车","https://www.guazi.com/sh/998867602600b7c3x.htm#fr_page=list&fr_pos=city&fr_no=13",6.5,"2011-11",1.4,"自动",8.2,27.1
1300,"audi","两厢轿车","https://www.guazi.com/sh/54243c7159a5cfa5x.htm#fr_page=list&fr_pos=city&fr_no=14",7.02,"2013-07",1.4,"自动",9.2,31.4
1301,"audi","两厢轿车","https://www.guazi.com/sh/a7e26d6f19e1b886x.htm#fr_page=list&fr_pos=city&fr_no=15",7.83,"2012-03",1.4,"自动",8.5,29.1
1302,"audi","两厢轿车","https://www.guazi.com/sh/7434a82bd1973f58x.htm#fr_page=list&fr_pos=city&fr_no=16",2.48,"2016-05",1.4,"自动",14,27
1303,"audi","两厢轿车","https://www.guazi.com/sh/65149e65760a82c1x.htm#fr_page=list&fr_pos=city&fr_no=17",1.99,"2018-03",1.4,"自动",13.1,20.6
1304,"audi","两厢轿车","https://www.guazi.com/sh/56c1a4b87b09be82x.htm#fr_page=list&fr_pos=city&fr_no=18",5.85,"2014-03",1.4,"自动",11,24.4
1305,"audi","两厢轿车","https://www.guazi.com/sh/dc92ff9ea6c94731x.htm#fr_page=list&fr_pos=city&fr_no=19",1.43,"2016-01",1.4,"自动",14,23.7
1306,"audi","两厢轿车","https://www.guazi.com/sh/23a8c8c1f3f16df8x.htm#fr_page=list&fr_pos=city&fr_no=20",2.72,"2016-05",1.4,"自动",10.45,21.7
1307,"audi","两厢轿车","https://www.guazi.com/sh/a6459f8f315fa226x.htm#fr_page=list&fr_pos=city&fr_no=21",4.16,"2015-02",1.4,"自动",13.5,24.7
1308,"audi","两厢轿车","https://www.guazi.com/sh/435092327af30397x.htm#fr_page=list&fr_pos=city&fr_no=22",8.56,"2010-12",1.8,"自动",7.5,33.5
1309,"audi","两厢轿车","https://www.guazi.com/sh/6c94bfd557aed17fx.htm#fr_page=list&fr_pos=city&fr_no=23",6.81,"2011-03",1.8,"自动",9,33.5
1310,"audi","两厢轿车","https://www.guazi.com/sh/38991593ec2cf423x.htm#fr_page=list&fr_pos=city&fr_no=24",5.29,"2015-12",1.4,"自动",13.8,26
1311,"audi","两厢轿车","https://www.guazi.com/sh/f4a93556aed383b3x.htm#fr_page=list&fr_pos=city&fr_no=25",0.42,"2017-12",1.4,"自动",18,25.2
1312,"audi","两厢轿车","https://www.guazi.com/sh/b9ff03824c04b22cx.htm#fr_page=list&fr_pos=city&fr_no=26",7.37,"2013-02",1.4,"自动",10,28.2
1313,"audi","两厢轿车","https://www.guazi.com/sh/a731a7e193fda71ex.htm#fr_page=list&fr_pos=city&fr_no=27",3.88,"2012-04",1.4,"自动",9.74,31.4
1314,"audi","两厢轿车","https://www.guazi.com/sh/9475de90f0c78974x.htm#fr_page=list&fr_pos=city&fr_no=28",5.98,"2012-09",1.4,"自动",14.5,31.4
1315,"audi","两厢轿车","https://www.guazi.com/sh/eadf519e30643a95x.htm#fr_page=list&fr_pos=city&fr_no=29",2.73,"2016-06",1.4,"自动",15.9,24.7
1316,"audi","两厢轿车","https://www.guazi.com/sh/0b7937d12d94f36dx.htm#fr_page=list&fr_pos=city&fr_no=30",4.86,"2012-03",1.4,"自动",8.38,27.1
1317,"audi","两厢轿车","https://www.guazi.com/sh/6485ad118f3e166bx.htm#fr_page=list&fr_pos=city&fr_no=31",2.98,"2017-04",1.4,"自动",15.5,22.7
1318,"audi","两厢轿车","https://www.guazi.com/sh/d5422d5c7e961d69x.htm#fr_page=list&fr_pos=city&fr_no=32",3.87,"2013-08",1.4,"自动",10.92,27.1
1319,"audi","两厢轿车","https://www.guazi.com/sh/960d859393a5f25ax.htm#fr_page=list&fr_pos=city&fr_no=33",6.38,"2012-03",1.4,"自动",9,24.4
1320,"audi","两厢轿车","https://www.guazi.com/sh/b00fb633e32630fdx.htm#fr_page=list&fr_pos=city&fr_no=34",2.72,"2016-07",1.4,"自动",14,24.7
1321,"audi","两厢轿车","https://www.guazi.com/sh/ec3205859d04cac6x.htm#fr_page=list&fr_pos=city&fr_no=35",4.42,"2013-04",1.4,"自动",11.2,25.5
1322,"audi","两厢轿车","https://www.guazi.com/sh/7c1194089faee4c7x.htm#fr_page=list&fr_pos=city&fr_no=36",3.07,"2013-11",1.4,"自动",12,28.2
1323,"audi","两厢轿车","https://www.guazi.com/sh/aa4b9826ecbe464ex.htm#fr_page=list&fr_pos=city&fr_no=37",1.39,"2015-08",1.4,"自动",15,27
1324,"audi","两厢轿车","https://www.guazi.com/sh/cc36be016b4c886bx.htm#fr_page=list&fr_pos=city&fr_no=38",4.63,"2013-06",1.4,"自动",9.5,27.1
1325,"audi","两厢轿车","https://www.guazi.com/sh/bcc8fd2827d6f9b8x.htm#fr_page=list&fr_pos=city&fr_no=39",7.69,"2014-08",1.4,"自动",13,23.8
1326,"audi","两厢轿车","https://www.guazi.com/sh/b0b2fd94d9b783ddx.htm#fr_page=list&fr_pos=city&fr_no=0",6.33,"2012-07",1.4,"自动",8.15,27.1
1327,"audi","两厢轿车","https://www.guazi.com/sh/47ed73cf4226d0c9x.htm#fr_page=list&fr_pos=city&fr_no=1",10.18,"2012-07",1.4,"自动",8.5,27.1
1328,"audi","两厢轿车","https://www.guazi.com/sh/b3c35e9a8ab9841fx.htm#fr_page=list&fr_pos=city&fr_no=2",2.18,"2016-12",1.4,"自动",12.8,20.6
1329,"audi","两厢轿车","https://www.guazi.com/sh/e7b11fb461448958x.htm#fr_page=list&fr_pos=city&fr_no=3",1.45,"2016-10",1.4,"自动",16.2,24.7
1330,"audi","两厢轿车","https://www.guazi.com/sh/668644ed64465542x.htm#fr_page=list&fr_pos=city&fr_no=4",9.1,"2013-05",1.8,"自动",13,35.6
1331,"audi","两厢轿车","https://www.guazi.com/sh/1f0cf20fb0b93217x.htm#fr_page=list&fr_pos=city&fr_no=5",6.71,"2011-04",1.4,"自动",9.4,31.4
1332,"audi","两厢轿车","https://www.guazi.com/sh/6e00f8c926cd0a5ax.htm#fr_page=list&fr_pos=city&fr_no=6",6.92,"2013-08",1.4,"自动",8.8,27.1
1333,"audi","两厢轿车","https://www.guazi.com/sh/77981c3db8faa29dx.htm#fr_page=list&fr_pos=city&fr_no=7",13.61,"2011-09",1.4,"自动",10,29.1
1334,"audi","两厢轿车","https://www.guazi.com/sh/371d4fea710c4130x.htm#fr_page=list&fr_pos=city&fr_no=8",10.1,"2011-10",1.8,"自动",9.31,33.5
1335,"ford","两厢轿车","https://www.guazi.com/sh/ac4b7ddae404d87fx.htm#fr_page=list&fr_pos=city&fr_no=0",0.11,"2018-07",2.3,"手动",41,NA
1336,"ford","两厢轿车","https://www.guazi.com/sh/f1a7b620d3cc6544x.htm#fr_page=list&fr_pos=city&fr_no=1",8.2,"2013-04",1.8,"手动",4.2,12.2
1337,"ford","两厢轿车","https://www.guazi.com/sh/bb9907f83d4d1e03x.htm#fr_page=list&fr_pos=city&fr_no=2",5.36,"2013-11",1.6,"手动",4.6,14.4
1338,"ford","两厢轿车","https://www.guazi.com/sh/d9dc7ef602622928x.htm#fr_page=list&fr_pos=city&fr_no=3",5.49,"2013-07",1.8,"自动",4.76,13.4
1339,"ford","两厢轿车","https://www.guazi.com/sh/ce4738fa04f834bbx.htm#fr_page=list&fr_pos=city&fr_no=4",0.04,"2018-11",1.5,"自动",11.5,16.3
1340,"ford","两厢轿车","https://www.guazi.com/sh/10389e5ad58e43bax.htm#fr_page=list&fr_pos=city&fr_no=5",2.77,"2015-03",1.6,"自动",6.37,6.59
1341,"ford","两厢轿车","https://www.guazi.com/sh/f1c2fa9aae262db1x.htm#fr_page=list&fr_pos=city&fr_no=6",7.26,"2012-08",1.8,"手动",2.6,10.8
1342,"ford","两厢轿车","https://www.guazi.com/sh/1f9dad3696801328x.htm#fr_page=list&fr_pos=city&fr_no=7",2.54,"2014-11",1.6,"自动",6.2,15.6
1343,"ford","两厢轿车","https://www.guazi.com/sh/4708ddfa731499f0x.htm#fr_page=list&fr_pos=city&fr_no=8",7.46,"2010-11",1.8,"手动",2.6,12.9
1344,"ford","两厢轿车","https://www.guazi.com/sh/21c3501dbca99b70x.htm#fr_page=list&fr_pos=city&fr_no=9",0.01,"2018-05",1.5,"自动",10,18
